,p_val,n_samples,auc_mean,auc_std,auc_median,shuffled_auc_mean,shuffled_auc_std,shuffled_auc_median,acc_mean,acc_std,shuffled_matthews_mean,shuffled_matthews_std,matthews_mean,matthews_std,shuffled_accuracy_mean,shuffled_accuracy_std
meat_eggs_frequency_regular_cohort,0.010891089108910892,400.0,0.6939277777777777,0.03434903946758452,0.6938888888888888,0.49367925077566777,0.055943465322905464,0.49668674257947426,0.6462500000000001,0.03444752450386594,-0.014026763418307714,0.09573508148225297,0.29425693139014775,0.06914131713587526,0.49274999999999997,0.04798227392601471
milk_cheese_frequency_daily_cohort,0.0099009900990099,1112.0,0.6686008820681988,0.025085955424702776,0.669367851124099,0.5011561327901453,0.03164225756754537,0.5034011969468661,0.6285329341317365,0.024261678205895344,0.0009052973905751322,0.05424155339104242,0.2573831926811308,0.04863784606262337,0.5003892215568861,0.027222978774269525
milk_cheese_frequency_occasional_cohort,0.015346534653465351,1112.0,0.6134393488472157,0.027697573496795733,0.6163541181110832,0.5051792253956975,0.03309938839611028,0.5079767181478515,0.5774550898203592,0.026771406394990444,0.004485697418063488,0.06355274061113395,0.1551521685381822,0.05359817872736246,0.5022155688622754,0.03184823859419204
milk_cheese_frequency_rare_cohort,0.16534653465346533,1112.0,0.542319552511743,0.026886249986551588,0.5426870809279645,0.49716930335885273,0.035604118612200156,0.49648575473893974,0.5295209580838324,0.025440364826419933,-0.009921828600295689,0.062154973014083854,0.059115949268389506,0.05093098699494412,0.4948203592814371,0.031120028942302026
milk_cheese_frequency_regular_cohort,0.010495049504950494,1112.0,0.6231273978988132,0.023809401242538646,0.6218401520312667,0.4967513703080222,0.03111654833335299,0.49409594049885663,0.5894610778443115,0.021328127539625142,-0.00294266363343717,0.05608234080568891,0.1791567695922594,0.042724404425471575,0.4983832335329341,0.02798534881483265
milk_substitute_frequency_daily_cohort,0.06455445544554457,1328.0,0.5548135678391959,0.023629641722423614,0.5538442211055277,0.4971125797078782,0.02658165743422387,0.4966806884274023,0.5397243107769424,0.02377751442851605,0.0015944258948451646,0.04792455155158517,0.079577003760903,0.04765575546934784,0.5007518796992482,0.024028801632495017
milk_substitute_frequency_occasional_cohort,0.19346534653465347,914.0,0.5414905321062097,0.02931074263230899,0.5407278112768433,0.5017632906298215,0.0326041178534261,0.5006898437534073,0.5301454545454546,0.027334693240375952,0.003467342808882935,0.06161128499976658,0.06039527175192343,0.05473278748130621,0.501418181818182,0.030812233268756494
milk_substitute_frequency_rare_cohort,0.4865346534653466,1414.0,0.5048894941978918,0.0205662602610433,0.5028789086721588,0.5022547656757106,0.031267707742852514,0.5047129269315065,0.500235294117647,0.020023515587193678,0.004309605885029848,0.05308472665620977,0.00047149180907197873,0.040069911681087,0.5020705882352942,0.026555482168810134
milk_substitute_frequency_regular_cohort,0.10831683168316834,914.0,0.5540431609013011,0.03001776011956291,0.5530783878133925,0.4980843413018165,0.03305315992311344,0.499471025425004,0.5422181818181818,0.026622031514959017,-0.004464469086556314,0.05564999504795305,0.0845845081436687,0.05335148851527513,0.4975272727272727,0.027862139956851963
olive_oil_daily_cohort,0.39554455445544545,532.0,0.5156671875,0.040656987737109455,0.5240625000000001,0.5004575732011696,0.04271623848203826,0.49757061203645503,0.5099999999999999,0.03814036575598089,0.0036066875751243014,0.07688384684715105,0.02003706186776774,0.07638678434606676,0.5015625,0.037959425295307096
olive_oil_occasional_cohort,0.3121782178217822,532.0,0.5219796875,0.04680364389172032,0.520078125,0.4895518106622258,0.03954139617948742,0.4947901242425823,0.51575,0.0406920600363265,-0.014673977800765342,0.07483669605994092,0.03156717886105702,0.0815205969423612,0.49268750000000006,0.03724973783464791
olive_oil_rare_cohort,0.4401980198019802,532.0,0.5144109375,0.03767626448789367,0.5155468750000001,0.5057465047699696,0.047434384055745425,0.505588093179428,0.508,0.03674319664917574,0.013513647014250332,0.08405900255878504,0.016113077923577846,0.07371698460113223,0.506875,0.04193093279429878
olive_oil_regular_cohort,0.3336633663366337,532.0,0.524134375,0.03323109792258789,0.5221875,0.4998973442846327,0.04710943266025282,0.5011718136114456,0.5146875,0.03214195807274349,-0.002326874617026195,0.07497493821106922,0.029402878275206348,0.06445615337309572,0.4988125,0.03751765209538038
one_liter_of_water_a_day_frequency_daily_cohort,0.5395049504950495,194.0,0.496367816091954,0.05681062128200922,0.5005747126436781,0.5047915841384666,0.08111676068409425,0.4999878015722418,0.4969491525423729,0.0553321692277714,0.009518917234938133,0.13207817815268877,-0.006091575411663682,0.11133134439301101,0.5052542372881357,0.06662957409166657
one_liter_of_water_a_day_frequency_occasional_cohort,0.4972277227722773,194.0,0.5052413793103447,0.06323997959485035,0.5017241379310344,0.5035914282110562,0.07713326908121042,0.4987970362970363,0.5044067796610169,0.05466568105183244,0.006495307826954493,0.12988101691141055,0.008976630710107897,0.11032401468461343,0.5040677966101694,0.06527602541820512
one_liter_of_water_a_day_frequency_rare_cohort,0.6526732673267327,194.0,0.4563793103448276,0.06628036612409983,0.4672413793103448,0.49677609959492414,0.07263948937386495,0.5023148148148148,0.4735593220338984,0.06399601395228532,-0.011200934978437596,0.1318903602607832,-0.05335668735334055,0.1289768307993396,0.4947457627118644,0.06576161977076778
one_liter_of_water_a_day_frequency_regular_cohort,0.37207920792079213,194.0,0.5271034482758621,0.0657425406326129,0.5264367816091954,0.49050340267723624,0.07457214780280746,0.5040795206971678,0.5218644067796611,0.06131260760860473,0.00511762173013623,0.13222130954450623,0.04389832182950513,0.12359342285211924,0.5042372881355932,0.0650006076916768
poultry_frequency_daily_cohort,0.019009900990099013,280.0,0.6934523809523809,0.05526489138294769,0.6981292517006803,0.4962570809697634,0.05986002181770741,0.4931798459308386,0.6371428571428571,0.051904761904761905,-0.0006552704030338391,0.10507995113731271,0.27555874138181197,0.10414917115274935,0.4995238095238095,0.05213470255870225
poultry_frequency_occasional_cohort,0.0099009900990099,1252.0,0.6332248755092803,0.02344297187360971,0.6329645767315528,0.5021523335373473,0.030534240562916957,0.5022428526814865,0.5993617021276595,0.0229357113205584,0.0022699067310773995,0.050236264854123365,0.19896033927768658,0.045938718347821594,0.5009840425531914,0.024882746194323447
poultry_frequency_rare_cohort,0.0902970297029703,1090.0,0.557229911716295,0.025892503431861683,0.5614619183001647,0.5028142854029313,0.02864646610835011,0.4999438454627134,0.542691131498471,0.02427841823687176,0.00363966093800591,0.050577239462013986,0.08554520684180883,0.0486369192693342,0.501834862385321,0.02541172160310976
poultry_frequency_regular_cohort,0.0099009900990099,1252.0,0.6725557378904483,0.021370477799084076,0.6739899275690358,0.4974132476217856,0.02841602075723097,0.494015616389504,0.627313829787234,0.020974096286358202,-0.006511080617331509,0.047162397908316514,0.2549388652831054,0.04198043354216203,0.4966755319148936,0.023696718962507208
prepared_meals_frequency_daily_cohort,0.03227722772277228,182.0,0.6891798941798943,0.06431482455412907,0.6898148148148148,0.48964958551738363,0.08100536806908995,0.4939677419354839,0.64,0.06002754188806975,-0.01704345691518939,0.12883872674781272,0.2816015757830431,0.12026442854898964,0.4941818181818183,0.06326541232533156
prepared_meals_frequency_occasional_cohort,0.018910891089108914,608.0,0.6417200191113236,0.03641567779208265,0.6427974199713331,0.4915071682130438,0.0456054049878175,0.48461123995595845,0.6019672131147541,0.03412322198618392,-0.011104506532528433,0.0781044979083011,0.20449220786202227,0.06852452055642357,0.494808743169399,0.038843004544710215
prepared_meals_frequency_rare_cohort,0.35851485148514856,608.0,0.5188879598662207,0.03880855674960385,0.5198877209746775,0.49892049165832525,0.039431033192452156,0.5019225027616301,0.5150273224043717,0.0331975645848504,-0.0031674985147879873,0.07249833636172477,0.030085056148650396,0.06646475275911276,0.4986338797814207,0.036250354592311525
prepared_meals_frequency_regular_cohort,0.013465346534653467,608.0,0.6412577639751552,0.03089900227836189,0.6433946488294313,0.5090120596592047,0.044356018378442524,0.5142939980157287,0.6014207650273224,0.029384683824486175,0.016254487008460036,0.0783678313018558,0.20335866317071902,0.05888200673213007,0.5087431693989071,0.039188367528408735
