,p_val,n_samples,auc_mean,auc_std,auc_median,shuffled_auc_mean,shuffled_auc_std,shuffled_auc_median,acc_mean,acc_std,shuffled_matthews_mean,shuffled_matthews_std,matthews_mean,matthews_std,shuffled_accuracy_mean,shuffled_accuracy_std
nail_biter,0.39079207920792086,2114.0,0.505657010145459,0.02192016728705459,0.5060061561711727,0.4961075638225414,0.026357589536014452,0.4967134371109555,0.5084833333333334,0.019443786496804918,-0.004147463110458539,0.039656154685941525,0.016509787232887548,0.03897989885442873,0.4965833333333334,0.019600701518057973
no_gluten_cohort,0.0099009900990099,1214.0,0.6626256530354889,0.024722363822862928,0.6642346724313938,0.4982338460456427,0.029406902478018276,0.4985254155232479,0.6204383561643837,0.02198421447015492,-0.0017450128743173852,0.04822663065086464,0.24149048998637623,0.044332602985876914,0.4964657534246576,0.023778217772950777
non_food_allergies_beestings,0.14910891089108913,254.0,0.5877665317139001,0.04955691376034469,0.5883940620782726,0.4995508505363003,0.066415529277448,0.4915476229661082,0.5671428571428572,0.04283962648729866,0.004261549900501645,0.12148979618890988,0.13607346189481903,0.08684356963783355,0.4916883116883117,0.05752587104161021
non_food_allergies_drug_eg_penicillin,0.06089108910891089,1256.0,0.5601559157942136,0.027828291869126276,0.5611702127659575,0.49589462204375223,0.02734959152318988,0.49498604830150505,0.5443501326259946,0.02517122586101104,-0.005010107930716541,0.05144472038388942,0.08895638730966729,0.050504214273351736,0.49549071618037144,0.02627467903881123
non_food_allergies_pet_dander,0.3568316831683169,1042.0,0.5199287522456312,0.02723027749024662,0.5233341499265066,0.5036687474246812,0.032887511525091916,0.5037710747897955,0.517188498402556,0.023617463990325903,0.009030180068312575,0.05302062884491747,0.03444656442673701,0.047310658971428866,0.5015654952076677,0.026758957549645107
non_food_allergies_poison_ivyoak,0.3771287128712872,998.0,0.5145546666666667,0.027349598217646022,0.5140333333333333,0.5015339495302867,0.03521563693073573,0.4991744813190141,0.5122,0.02656321600342181,0.0022599615950389283,0.060905295603406996,0.024424069805341567,0.053244242908946485,0.49916666666666665,0.03081981685719613
non_food_allergies_sun,0.28881188118811885,154.0,0.5664492753623188,0.08240299841806835,0.5661231884057971,0.4944828308197241,0.0908093893277426,0.5018837803320562,0.5425531914893617,0.07342737841164851,-0.011782574082790917,0.15662949449073682,0.087051700476497,0.14849601719442795,0.4797872340425532,0.07946032318469178
Obese_cohort,0.0099009900990099,1262.0,0.6815694792536898,0.025725000076378682,0.6818713450292397,0.502696008287995,0.030981873932576523,0.49906672586662804,0.6335092348284961,0.02184244022826541,0.005985881218330335,0.0505988368941117,0.2674656716016953,0.04350735230119486,0.5004221635883905,0.02616855630234855
omnivore_noRed_cohort,0.10138613861386139,710.0,0.5610597778169635,0.033557253514672425,0.5592928936695468,0.49540514950726566,0.038247596703451646,0.4970011717844757,0.5458215962441315,0.03158909294095211,-0.01246432616961462,0.06659415057729524,0.09205241891132625,0.06346315711528003,0.48924882629107985,0.03300636436517596
other_supplement_frequency,0.0099009900990099,5216.0,0.6722617909850641,0.018214466228353616,0.6751783650426741,0.4962034591827478,0.022148080662222822,0.4976421124005157,0.6263666666666667,0.017171326228467163,-0.006436595267879392,0.03945476793858139,0.25271321304398275,0.03452438052371433,0.49561666666666665,0.020264439296462166
Overweight_cohort,0.010297029702970296,3004.0,0.5998841059602649,0.01875745574173527,0.5997433219254189,0.5031242350965086,0.01942767347601039,0.5015723794601682,0.5721666666666667,0.017855126870329304,0.005154469334013974,0.03494101344598478,0.14442441264929978,0.035728071229641625,0.50145,0.017514525717561156
pescatarian_cohort,0.04564356435643565,642.0,0.601032001718213,0.038323845474234494,0.602770618556701,0.49972879970035344,0.039774763432705355,0.4990298235301091,0.5704663212435234,0.034869349965577695,-0.004236340698321592,0.0709562985370455,0.14159647061725447,0.07008563739240574,0.493937823834197,0.03610662944154789
pets_other,0.2488118811881188,660.0,0.5365921844709723,0.03496098746092631,0.5353280277522703,0.4987578425053487,0.039322719172281306,0.5020201360762113,0.522020202020202,0.030053857719774084,0.0025504585651976576,0.06909838472277954,0.04417890213561768,0.06031462817018642,0.4968686868686869,0.03338517548018385
pill_cohort,0.19673267326732674,460.0,0.5558590632220123,0.03954657934671476,0.5583385843310228,0.5003064440482767,0.04810670453899941,0.4994187267624768,0.5419565217391304,0.03499774950006519,0.00419261252438686,0.07527820440544357,0.08456376431285782,0.07064647659836276,0.4984057971014493,0.03788379184453504
seasonal_allergies,0.13029702970297027,4170.0,0.537485388888889,0.017447836695206446,0.5373833333333333,0.4997098830855542,0.026663103793112642,0.4966460797792378,0.5265500000000001,0.018025067421664626,-0.0008450477356158445,0.0421205045435789,0.05316118372904564,0.03609019670882693,0.49805,0.021100362029542945
sibo,0.039603960396039604,140.0,0.7061111111111111,0.07018155151113735,0.7063492063492063,0.49065031411920346,0.0823146698944261,0.48671122994652405,0.6488095238095238,0.06184750098981208,-0.012086803116021694,0.15005200240849878,0.3022306743568893,0.12502017562515816,0.48047619047619045,0.07216917640291967
skin_condition,0.140990099009901,1986.0,0.5327792666996982,0.020109696998610784,0.5344719832439981,0.49795692978858896,0.023470791758248767,0.5006114948554314,0.5235402684563758,0.01910462394307949,-0.0030062864699189435,0.03931154948290798,0.04717016417946929,0.038289755702118136,0.49714765100671143,0.019673847299283266
softener,0.06019801980198021,3716.0,0.5492070019449846,0.017825254452657372,0.5477632675743263,0.5002731459197306,0.02348742757746433,0.4988868372516676,0.5371166666666668,0.016606315732943962,0.0010846217885447584,0.03851471177958941,0.07347093612044547,0.03327830075918658,0.5003500000000001,0.019245915872667052
specialized_diet_exclude_dairy,0.05891089108910892,368.0,0.6189318181818182,0.04714803768805626,0.6202922077922078,0.5041257408928692,0.05251740727096456,0.5082931898609865,0.5855855855855857,0.04572460374936765,3.9670508552180905e-06,0.0976410948876225,0.1726210342053113,0.0921457958283803,0.49405405405405406,0.04698040559489895
specialized_diet_exclude_refined_sugars,0.013960396039603964,514.0,0.6470129870129869,0.039593073867544425,0.6441891441891442,0.4988691081424886,0.03996144332688844,0.5019998353331687,0.6069677419354839,0.0351678597000058,0.001353003002971709,0.06842772440305601,0.21497460054585193,0.07051156283083325,0.4957419354838709,0.034159691089314284
specialized_diet_modified_paleo_diet,0.06524752475247525,304.0,0.6194234404536862,0.05310921105001596,0.6186200378071834,0.4959389372864487,0.05496736774886992,0.4930221401157129,0.5804347826086956,0.050540556250272484,-0.0035663051776686472,0.10560215271693285,0.16224329115841965,0.10231157323729627,0.49086956521739117,0.05191784989766255
