,p_val,n_samples,auc_mean,auc_std,auc_median,shuffled_auc_mean,shuffled_auc_std,shuffled_auc_median,acc_mean,acc_std,shuffled_matthews_mean,shuffled_matthews_std,matthews_mean,matthews_std,shuffled_accuracy_mean,shuffled_accuracy_std
seafood_frequency_rare_cohort,0.027821782178217826,1154.0,0.5925421273015113,0.03025057972378644,0.5939894636015326,0.4965744311637203,0.031086118886135775,0.496175445083072,0.5696823337178007,0.0281355589312625,-0.005718958982013574,0.05313906989846894,0.14012890222728047,0.05662823312582907,0.49399690023068055,0.026997153256030266
vitamin_d_supplement_frequency_regular_cohort,0.02118811881188119,982.0,0.6132164559650394,0.029446963524929665,0.6152752990944544,0.5047344322275605,0.03758570241967163,0.5032904766004122,0.5867262319561971,0.02674892895613439,0.00637628649260434,0.06198924474231118,0.17386623036157406,0.05358659706475998,0.4998008959681433,0.030152557086952185
meat_eggs_frequency_occasional_cohort,0.012970297029702968,410.0,0.695089240824535,0.04273143956630426,0.6929065743944638,0.49574422290256087,0.05597510960946161,0.49038033592631297,0.6454492670854751,0.03891283789353942,-0.01111637208999428,0.09428375684527092,0.2922452651355169,0.07803727086486624,0.4887768893965354,0.04766441088877729
frozen_dessert_frequency_occasional_cohort,0.0099009900990099,1296.0,0.6462536198750191,0.02750750357334854,0.6443853833257125,0.49620646706223304,0.0321396978784279,0.4975593517054697,0.6076234567901235,0.025065282087036803,-0.01093143566416641,0.054769081341625864,0.2157019327691469,0.05019367681521621,0.49123456790123465,0.027008271523392587
whole_eggs_regular_cohort,0.023762376237623766,728.0,0.6292500905687719,0.03979372246865226,0.6318077526868736,0.49916929871936444,0.0439180322340138,0.5005143161668226,0.5967582417582417,0.03955200612184275,0.0014257361705795313,0.08054038704265135,0.19468771132612656,0.07934973618327588,0.4967032967032967,0.040060936557270735
seafood_frequency_regular_cohort,0.0099009900990099,1154.0,0.652446699393359,0.026744920143080844,0.6523693593018306,0.5023938516893636,0.03235814080474428,0.5048054197699413,0.6062716262975778,0.0231906591513682,0.0049162766437265545,0.059687982879897516,0.21343799517304116,0.046585846319494716,0.4989260140330643,0.030749015953782186
whole_grain_frequency_occasional_cohort,0.0099009900990099,980.0,0.7139111022257764,0.023347850806719785,0.714647474343596,0.5031078960123184,0.03896847920543688,0.5046023934382142,0.6559591836734694,0.026822848894623844,0.0037546283621261523,0.06936555064495584,0.31297556758663686,0.053583892059459126,0.497469387755102,0.03477915090648313
high_fat_red_meat_frequency_regular_cohort,0.0099009900990099,730.0,0.7136371171828648,0.032821595119164076,0.7146739130434783,0.5011611301186456,0.04040785103082489,0.5032349412430204,0.6527523569326849,0.030509506319511867,0.008019163479664467,0.07620562258146679,0.3068572782506371,0.061556762975402905,0.4992866150243199,0.03687944719187557
whole_grain_frequency_regular_cohort,0.0099009900990099,980.0,0.7545825003332002,0.02593068718049059,0.7546314807410369,0.49994832054687843,0.037461631433266925,0.5018527089262961,0.6882040816326531,0.026419831507341257,-0.001639238201743411,0.06494619342495736,0.3777771329598493,0.05322491177701527,0.49440816326530607,0.0323437132235856
artificial_sweeteners_rare_cohort,0.01742574257425743,940.0,0.6149221353034913,0.03236243721974881,0.6160727220049254,0.5000106339437156,0.034129568596195446,0.49700423039852715,0.5829787234042553,0.029579825016140877,0.005508901286164792,0.05828374496399796,0.16641838019983915,0.059420416670413256,0.49812765957446814,0.028922524942887995
exercise_frequency_occasional_cohort,0.10356435643564355,296.0,0.6169868517165815,0.04960966762742087,0.6163257852447042,0.5101074097564269,0.06554301459765306,0.5098914459494552,0.597027027027027,0.042233999784116974,0.002156455527474727,0.1147050669445944,0.19713336146546134,0.08561114516803418,0.48837837837837833,0.05558704569752838
exercise_frequency_rare_cohort,0.23544554455445546,296.0,0.5628524470416363,0.0474845784918471,0.5693937180423667,0.49962018525030777,0.0727225948417133,0.5020220588235293,0.5516216216216216,0.04274971753310156,0.006746204660775143,0.13055303820592004,0.10399808272100268,0.0863611308518555,0.4910810810810811,0.06450406411848258
smoking_frequency_daily_cohort,0.016534653465346535,168.0,0.7584467120181406,0.06212787263575635,0.7641723356009071,0.4850986011281445,0.08833596669937119,0.4836500305250305,0.6788095238095236,0.0673851588792978,-0.01788368936977536,0.14762608669139643,0.3634735991884122,0.1366357714204273,0.4738095238095238,0.0751038585504167
high_fat_red_meat_frequency_rare_cohort,0.010693069306930694,2248.0,0.6045841392649904,0.026166152321124035,0.605629195585391,0.4993963932298117,0.026986811292554497,0.5001851113515976,0.5770933333333332,0.021964318539141815,-0.0016629997964415647,0.046965945151437836,0.1549711724852285,0.04423079983636723,0.49706666666666666,0.023149370041824754
